# Timestamp,               State,    Clock ID,              One Way Delay, Offset From Master, Slave to Master, Master to Slave, Observed Drift, Last packet Received, One Way Delay Mean, One Way Delay Std Dev, Offset From Master Mean, Offset From Master Std Dev, Observed Drift Mean, Observed Drift Std Dev, raw delayMS, raw delaySM
2000-01-01 00:19:29.371818, init, 
2000-01-01 00:19:29.518919, lstn_init,  1 
2020-12-15 15:02:18.674196, slv, 641c67fffe9298b4(unknown)/1,  0.000281928,  0.000307609, -0.000148165,  0.000516590, 28787.831000000, D, 0.000270091, 7545, 0.000463170, 38718, 15351, 4078,  0.000516590, -0.000148165
2020-12-15 15:02:19.178975, slv, 641c67fffe9298b4(unknown)/1,  0.000281928,  0.000314412, -0.000148165,  0.000679073, 28787.831000000, S, 0.000270091, 7545, 0.000463170, 38718, 15351, 4078,  0.000679073, -0.000148165
2020-12-15 15:02:20.160725, slv, 641c67fffe9298b4(unknown)/1,  0.000282244,  0.000314412,  0.000161230,  0.000679073, 29102.243000000, D, 0.000270091, 7545, 0.000463170, 38718, 15351, 4078,  0.000679073,  0.000161230
2020-12-15 15:02:20.178352, slv, 641c67fffe9298b4(unknown)/1,  0.000282244,  0.000312383,  0.000161230,  0.000509867, 29102.243000000, S, 0.000270091, 7545, 0.000463170, 38718, 15351, 4078,  0.000509867,  0.000161230
2020-12-15 15:02:21.178627, slv, 641c67fffe9298b4(unknown)/1,  0.000282244,  0.000310112,  0.000161230,  0.000674846, 29414.626000000, S, 0.000270091, 7545, 0.000463170, 38718, 15351, 4078,  0.000674846,  0.000161230
2020-12-15 15:02:21.529699, slv, 641c67fffe9298b4(unknown)/1,  0.000283026,  0.000310112, -0.000186021,  0.000674846, 29724.738000000, D, 0.000270091, 7545, 0.000463170, 38718, 15351, 4078,  0.000674846, -0.000186021
2020-12-15 15:02:22.178396, slv, 641c67fffe9298b4(unknown)/1,  0.000283026,  0.000306185, -0.000186021,  0.000502794, 29724.738000000, S, 0.000270091, 7545, 0.000463170, 38718, 15351, 4078,  0.000502794, -0.000186021
2020-12-15 15:02:23.178946, slv, 641c67fffe9298b4(unknown)/1,  0.000283026,  0.000302976, -0.000186021,  0.000669211, 30030.923000000, S, 0.000270091, 7545, 0.000463170, 38718, 15351, 4078,  0.000669211, -0.000186021
2020-12-15 15:02:23.306021, slv, 641c67fffe9298b4(unknown)/1,  0.000283860,  0.000302976,  0.000187678,  0.000669211, 30333.899000000, D, 0.000270091, 7545, 0.000463170, 38718, 15351, 4078,  0.000669211,  0.000187678
2020-12-15 15:02:23.881972, dsbl, 
